date,index,close,open,high,low,volume,anger,disgust,joy,sadness,fear,su
2014-12-29,3168.016,0.3300,1.7404,2.0983,-0.9710,510111450.0,4094.0,5338.0,10217.0,1345.0,6183.0,27717.0
2014-12-30,3165.815,-0.0700,-0.2277,0.7034,-1.1889,397725325.0,3317.0,4944.0,6556.0,998.0,6374.0,22770.0
2014-12-31,3234.677,2.1700,0.2142,2.3230,-0.2703,405998525.0,2253.0,4017.0,6293.0,993.0,4770.0,18757.0
2015-01-05,3350.519,3.5800,0.7404,4.1613,0.5938,531352400.0,3918.0,5244.0,7751.0,955.0,6638.0,25170.0
2015-01-06,3351.446,0.0300,-0.5886,1.3044,-1.4128,501661700.0,4282.0,4394.0,8158.0,840.0,6841.0,25074.0
2015-01-07,3373.954,0.6700,-0.7399,0.6997,-1.1707,391918875.0,3899.0,4098.0,7931.0,781.0,6802.0,24033.0
2015-01-08,3293.456,-2.3900,-0.0592,0.2256,-2.6337,371131175.0,4297.0,4415.0,7132.0,827.0,6352.0,23573.0
2015-01-09,3285.412,-0.2400,-0.5007,3.3818,-0.7878,410240875.0,4488.0,4532.0,7768.0,870.0,6389.0,24759.0
2015-01-12,3229.316,-1.7100,-0.8279,-0.3113,-2.8560,322064675.0,3068.0,3491.0,7351.0,745.0,6235.0,21408.0
2015-01-13,3235.301,0.1800,-0.1788,0.9312,-0.4615,230725750.0,3204.0,3276.0,6520.0,571.0,5650.0,19744.0
2015-01-14,3222.437,-0.4000,0.2175,1.0256,-1.2773,240190750.0,2620.0,3394.0,6900.0,704.0,6019.0,20186.0
2015-01-15,3336.455,3.5400,0.0507,3.5578,-0.4621,282546250.0,2468.0,3187.0,6581.0,783.0,5697.0,19217.0
2015-01-16,3376.495,1.2000,0.2142,1.9141,0.1209,339876750.0,2969.0,3764.0,6429.0,831.0,5894.0,20366.0
2015-01-19,3116.351,-7.7100,-5.5314,-3.3848,-8.3349,401098800.0,5160.0,4193.0,8649.0,3074.0,16510.0,39377.0
2015-01-20,3173.052,1.8200,-0.0575,2.3712,-0.5094,357080800.0,3737.0,4231.0,6887.0,1448.0,11549.0,28790.0
2015-01-21,3323.611,4.7500,0.5053,5.1670,0.1667,410956025.0,2609.0,3375.0,5997.0,783.0,6812.0,20157.0
2015-01-22,3343.344,0.5900,0.1116,0.8657,-0.8916,353382950.0,2183.0,3166.0,5627.0,680.0,4911.0,17030.0
2015-01-23,3351.764,0.2500,0.4113,1.8976,-0.4502,366249250.0,2794.0,3220.0,6639.0,742.0,5813.0,19691.0
2015-01-26,3383.182,0.9400,-0.1345,0.9856,-0.9084,317541000.0,2310.0,2954.0,6650.0,713.0,5442.0,18455.0
2015-01-27,3352.96,-0.8900,0.1972,0.2079,-2.7478,374517550.0,2411.0,3088.0,7475.0,753.0,5708.0,19859.0
2015-01-28,3305.738,-1.4100,-0.8124,0.0549,-1.7389,301927100.0,2946.0,3160.0,7011.0,757.0,6607.0,21007.0
2015-01-29,3262.305,-1.3100,-1.4139,-0.5733,-2.1628,274658625.0,2776.0,2845.0,4984.0,645.0,5120.0,16727.0
2015-01-30,3210.363,-1.5900,0.3507,0.8031,-1.5939,258312550.0,4042.0,3998.0,7060.0,1070.0,6708.0,23400.0
2015-02-02,3128.3,-2.5600,-1.9383,-1.0974,-2.7346,250861625.0,3648.0,4131.0,7507.0,973.0,6443.0,23187.0
2015-02-03,3204.907,2.4500,0.8882,2.5456,0.0458,248192175.0,3088.0,4615.0,6302.0,870.0,6021.0,21291.0
2015-02-04,3174.126,-0.9600,0.2470,1.0632,-1.0535,249098075.0,3496.0,4568.0,7664.0,972.0,6496.0,23851.0
2015-02-05,3136.531,-1.1800,2.4286,2.4286,-1.2069,306139300.0,3195.0,4472.0,6508.0,1222.0,6964.0,22982.0
2015-02-06,3075.907,-1.9300,-0.5242,-0.2229,-2.6651,246749675.0,3371.0,3304.0,5904.0,900.0,5931.0,19923.0
2015-02-09,3095.124,0.6200,-0.4030,1.4021,-0.8712,206108388.0,3111.0,3345.0,7124.0,795.0,6084.0,20919.0
2015-02-10,3141.593,1.5000,-0.1497,1.5177,-0.3512,193817138.0,2648.0,3805.0,6404.0,745.0,5243.0,19273.0
2015-02-11,3157.704,0.5100,0.1328,0.7903,-0.0809,172840100.0,2685.0,3092.0,5465.0,680.0,4357.0,16584.0
2015-02-12,3173.416,0.5000,0.0081,0.7620,-0.7429,194592312.0,2705.0,3437.0,5466.0,642.0,4094.0,16654.0
2015-02-13,3203.827,0.9600,0.4220,2.0087,0.2955,261290425.0,3367.0,3246.0,6026.0,745.0,5077.0,18760.0
2015-02-16,3222.363,0.5800,0.0721,0.7809,-0.2479,223797425.0,2815.0,2427.0,6067.0,748.0,4261.0,16544.0
2015-02-17,3246.906,0.7600,0.2644,1.0353,0.2610,228332625.0,2302.0,2107.0,6204.0,631.0,3153.0,14675.0
2015-02-25,3228.843,-0.5600,0.2948,0.3177,-0.9657,233348100.0,2235.0,2311.0,4615.0,647.0,4413.0,14489.0
2015-02-26,3298.359,2.1500,-0.2073,2.2229,-0.8255,301263875.0,2749.0,3093.0,5324.0,693.0,4915.0,17112.0
2015-02-27,3310.303,0.3600,-0.0463,0.7939,-0.2229,299163725.0,2974.0,3677.0,5553.0,765.0,5010.0,18364.0
2015-03-02,3336.285,0.7900,0.6772,0.7992,-0.3514,346445675.0,3039.0,4475.0,7464.0,904.0,6240.0,22653.0
2015-03-03,3263.052,-2.1900,-0.5572,-0.5572,-2.2737,382044625.0,3256.0,4539.0,7495.0,1015.0,6020.0,22839.0
2015-03-04,3279.533,0.5100,0.0346,0.7213,-0.3852,293639525.0,3744.0,4324.0,6756.0,913.0,5487.0,21619.0
2015-03-05,3248.476,-0.9500,-0.4710,-0.3932,-1.7645,320663575.0,3507.0,4430.0,6740.0,913.0,5742.0,21838.0
2015-03-06,3241.187,-0.2200,-0.0135,0.5682,-0.4292,282915800.0,5351.0,4811.0,5965.0,786.0,4943.0,22222.0
2015-03-09,3302.408,1.8900,-0.5206,2.0522,-1.3210,321495450.0,4007.0,4492.0,6631.0,778.0,5212.0,21582.0
